ID,Landuse2009,D_station,D_Road,D_River,D_Open,Pop_density,DEM,Slope,Entropy,Landvalue,Area,Zone,Results,Landuse2014
14064,1,518.103,31.5226,675.652,204.181,3692.86,21.8919,3.38668,0.653613,10240525.9,507.3734618,1,1,1
14065,1,508.473,31.5203,669.019,196.999,3692.86,22.351,2.94956,0.675194,10240490.17,507.3692358,1,1,1
14066,1,489.266,31.5169,655.753,183.455,3692.86,23.4067,4.00608,0.668443,10437493.71,507.3901256,1,1,1
14067,5,479.694,31.5152,649.121,177.158,3692.86,24.0105,3.54745,0.576564,9846724.686,507.3495062,1,1,1
14068,5,460.613,31.5115,639.173,168.406,3692.86,24.6945,4.64187,0.684685,8828619.395,1014.802618,1,1,1
14069,1,441.63,31.5073,626.003,158.241,3692.86,26.4549,6.28926,0.676188,8522476.245,1014.767904,1,1,1
14070,1,422.759,31.5036,613.201,150.114,3692.86,28.0025,4.77375,0.657044,10912001.82,1014.768205,1,1,1
14071,1,507.97,12.6778,702.414,274.641,3692.86,19.1433,3.47729,0.651536,10802993.46,505.8835376,2,1,1
14072,1,398.966,45.7178,583.342,128.441,3692.86,29.8933,3.19798,0.602532,12203028.25,615.8393423,1,1,1
14073,1,546.246,20.3458,713.923,245.865,3692.86,20.1806,2.37078,0.670202,10759969.55,563.3511051,1,1,1
14074,1,555.181,45.4926,694.982,231.174,3692.86,20.4273,1.80723,0.654333,10680623.01,451.3206322,1,1,1
14075,1,558.407,31.2569,649.586,227.075,2663.56,15.6079,3.78401,0.599723,11127199.85,403.4627408,2,1,1
14076,1,563.515,31.2178,642.034,225.525,2663.56,16.3608,5.76504,0.636838,11129619.03,403.7215862,2,1,1
14077,1,568.793,31.1885,634.475,224.403,2663.56,17.0763,6.65976,0.67542,10872762.07,403.7382255,2,1,1
14078,1,574.199,31.1603,626.915,217.096,2663.56,17.6956,7.21468,0.702918,10815916.52,403.6857682,2,1,1
14079,1,579.726,31.1324,619.356,207.063,2663.56,18.5223,6.63548,0.727208,10090466.85,403.7371338,2,1,1
14080,1,600.272,31.5597,592.537,171.931,2663.56,21.605,3.91662,0.725829,10561419.02,764.2606057,2,1,1
14081,1,618.927,56.1892,580.089,177.044,2663.56,22.0098,4.13961,0.707162,9652189.172,505.384266,1,1,1
14082,1,625.787,66.2522,573.449,177.573,2663.56,22.3525,4.42839,0.687537,8300966.997,505.6250891,1,1,1
14083,1,600.173,96.441,553.525,157.983,2663.56,24.1006,4.14962,0.566759,8775109.149,506.3141453,1,1,1
14084,1,591.733,106.504,546.885,147.921,2663.56,24.6682,3.81955,0.599609,9362581.025,506.4888171,1,1,1
14085,1,575.006,126.352,534.701,128.08,2663.56,24.9898,3.56269,0.62878,10122510.86,473.2908543,1,1,1
14086,1,657.726,146.445,412.212,101.137,2663.56,22.8093,6.7666,0.570294,11241409.96,356.9515026,1,1,1
14087,1,650.775,156.587,405.512,110.751,2663.56,23.0583,5.38772,0.57205,10279246.39,357.1195885,1,1,1
14088,1,624.595,171.219,412.891,105.604,2663.56,23.0135,7.36093,0.566484,9612983.331,396.2809871,1,1,1
14089,1,618.873,169.92,421.344,100.756,2663.56,23.3877,6.878,0.5518,9868593.767,371.2393362,1,1,1
14090,1,579.115,156.608,486.404,97.5721,2663.56,23.6179,10.0777,0.518293,10052915.17,364.2077448,1,1,1
14091,1,552.377,149.318,526.274,105.173,2663.56,25.3598,1.66457,0.58267,10351973.36,354.0891036,1,1,1
14092,1,546.331,149.373,533.834,105.185,2663.56,25.3838,2.82735,0.523033,10069780.03,354.1133072,1,1,1
14093,1,540.382,149.433,541.403,105.193,2663.56,25.0805,3.88869,0.542601,10008019.97,355.028443,1,1,1
14094,1,528.86,149.544,556.567,107.032,2663.56,24.465,3.08185,0.598248,9846276.507,355.065935,1,1,1
14095,1,523.296,142.196,564.149,109.344,2663.56,24.3969,3.25914,0.560391,10831636.19,355.1078085,1,1,1
14096,1,548.077,126.898,571.479,129.352,2663.56,23.4783,3.86343,0.60607,10342566.63,507.8450908,1,1,1
14097,1,556.84,116.817,578.114,139.321,2663.56,22.9494,3.89447,0.588931,9932365.225,507.6244618,1,1,1
14098,1,565.648,106.738,584.75,149.304,2663.56,22.1554,4.9358,0.599609,9362581.025,507.3403068,1,1,1
14099,1,574.5,96.6583,591.384,159.299,2663.56,21.4461,4.38736,0.566759,8775109.149,507.1083692,1,1,1
14100,1,583.39,86.5781,598.019,169.304,2663.56,20.8862,4.53707,0.635404,8485598.716,506.9761749,1,1,1
14101,1,558.541,149.253,517.281,105.158,2663.56,25.22,2.64794,0.637723,10340037.98,488.1506727,1,1,1
14102,1,593.398,61.4264,625.787,196.438,2663.56,18.4799,5.13951,0.66632,10425690.37,414.0983526,1,1,1
14103,1,603.464,61.3497,606.868,193.557,2663.56,19.9831,4.19707,0.697627,9712745.763,598.4147906,1,1,1
14104,1,864.554,139.836,484.077,70.4077,4840.01,15.4704,2.53454,0.636733,9211827.169,607.0344187,2,1,1
14105,1,870.335,139.977,467.143,88.3986,4840.01,15.037,2.02814,0.672793,9263018.728,607.0075502,2,1,1
14106,1,876.54,140.619,450.469,107.148,4840.01,14.4252,3.55574,0.700129,9463916.87,607.0204529,2,1,1
14107,2,921.571,94.939,430.444,125.674,4840.01,12.6516,3.9549,0.6805,9182473.205,612.7409579,2,1,2
14108,1,941.023,74.6453,420.81,131.132,4840.01,10.9954,5.23642,0.627516,9685117.851,612.7109911,2,1,1
14109,1,960.507,56.9177,413.029,113.406,4840.01,9.45494,5.70566,0.696625,9462316.081,457.7892883,2,1,1
14110,1,975.088,33.0471,399.833,89.2969,4840.01,6.90538,6.55589,0.654379,9523157.997,749.8134498,2,1,1
14111,1,979.109,28.755,412.911,87.0586,4840.01,6.46425,5.64012,0.598215,9160607.461,408.7052446,2,1,1
14112,1,975.546,28.4377,425.422,90.5718,4840.01,6.4332,5.12241,0.593721,9205007.311,404.6777384,2,1,1
14113,1,932.825,73.9835,447.913,120.807,4840.01,10.1639,5.4665,0.638958,9685117.851,612.7054734,2,1,1
14114,1,916.117,92.7799,456.279,105.553,4840.01,11.6138,5.84174,0.665275,9353712.828,521.67865,2,1,1
14115,1,890.546,136.675,412.541,146.721,4840.01,11.9109,4.63277,0.538059,10096553.13,607.0358982,2,1,1
14116,1,956.98,75.1129,375.814,133.648,4840.01,11.524,3.39419,0.724693,9485621.476,612.6894007,2,1,1
14117,1,995.364,29.631,359.352,88.1212,4840.01,7.44937,7.29958,0.647972,9024253.19,607.0135193,2,1,1
14118,1,948.604,95.0496,361.583,161.512,4840.01,10.3486,6.9914,0.688098,10045520.45,612.73662,2,1,1
14119,1,905.813,96.4451,375.182,186.028,4840.01,8.35757,6.88431,0.633395,9973086.097,607.0388091,2,1,1
14120,1,814.275,108.166,293.55,143.021,3590.76,7.02841,9.36508,0.778317,9399153.937,396.4835004,1,1,1
14121,1,796.752,137.819,271.528,159.221,3590.76,10.8937,8.18518,0.703168,10311371.59,388.2430385,1,1,1
14122,1,791.08,147.724,264.547,165.476,3590.76,12.3096,8.63557,0.716031,10183238.61,388.2356524,1,1,1
14123,1,774.6,177.543,244.893,186.247,3590.76,16.1556,7.67492,0.786042,11148251.68,388.1217048,1,1,1
14124,1,824.845,170.703,222.597,210.001,3590.76,8.63811,8.67196,0.728595,10691635.42,405.477441,1,1,1
14125,1,833.566,164.285,215.957,211.639,3590.76,7.70519,8.19381,0.737015,10967886.72,385.1028627,1,1,1
14126,1,421.676,83.486,552.666,90.0697,3692.86,31.0516,4.90101,0.61967,9551887.685,157.5413921,1,1,1
14127,1,500.519,84.8213,607.306,136.681,3692.86,24.7917,4.52065,0.681287,8149826.417,223.2737449,1,1,1
14128,1,546.753,84.8327,642.129,180.583,3692.86,21.0173,4.1729,0.657559,10293549.32,446.5317302,1,1,1
14129,1,498.859,31.5184,662.387,190.08,3692.86,22.6751,3.93225,0.629062,10240352.53,507.4033709,1,1,1
14130,1,585.374,31.0984,611.79,197.018,2663.56,19.5227,7.16737,0.726774,10064110.35,404.68521,2,1,1
